bin_id,area,fill_percentage,overflow_risk,population_density,timestamp
BIN_4388,Hingne Khurd,56.037986013676836,0,7159.850238715508,2026-02-28 07:04:39
BIN_4389,Kothrud,39.795727729576925,0,18989.663694747258,2026-02-28 07:27:39
BIN_4390,Koregaon Park,67.46739920231619,0,9270.099372569613,2026-02-28 05:03:39
BIN_4391,Viman Nagar,5.5638659328702715,1,14847.354086645035,2026-02-27 23:42:39
BIN_4392,Viman Nagar,12.393919426443944,0,14101.33521712857,2026-02-28 00:47:39
BIN_4393,Viman Nagar,49.921150353326674,0,14549.20969573413,2026-02-28 00:01:39
BIN_4394,Wakad,33.69647878468298,0,18184.281846231683,2026-02-28 00:24:39
BIN_4395,Baner,29.58133627513597,0,9438.668099759296,2026-02-27 21:21:39
BIN_4396,Koregaon Park,6.702807903752273,0,16234.22282378986,2026-02-27 12:24:39
BIN_4397,Viman Nagar,89.57191747480014,0,13975.865959087538,2026-02-28 04:10:39
BIN_4398,Hingne Khurd,69.18185861250508,0,6140.904964319602,2026-02-27 17:54:39
BIN_4399,Hingne Khurd,12.161815681964939,0,11212.320213229628,2026-02-27 13:47:39
BIN_4400,Viman Nagar,6.504595773714062,0,17569.27359898617,2026-02-27 16:54:39
BIN_4401,Kalyani Nagar,97.48725334312431,0,9730.210833958788,2026-02-28 02:49:39
BIN_4402,Viman Nagar,68.1172550439505,0,12233.95824969314,2026-02-28 11:07:39
BIN_4403,Hingne Khurd,41.74560710937415,0,12329.578522304899,2026-02-27 18:46:39
BIN_4404,Wakad,70.17310407557848,0,14270.148002087939,2026-02-27 19:55:39
BIN_4405,Shivajinagar,75.63317864801591,0,18260.26789685275,2026-02-27 19:37:39
BIN_4406,Shivajinagar,77.99622023887794,0,7603.087981777347,2026-02-27 14:59:39
BIN_4407,Koregaon Park,47.787730565305765,0,12569.253239601883,2026-02-27 18:26:39
BIN_4408,Koregaon Park,42.9882758124848,1,11364.008889314182,2026-02-28 06:53:39
BIN_4409,Viman Nagar,1.102808426890034,1,9438.801351508946,2026-02-27 17:25:39
BIN_4410,Kothrud,92.6557115141838,1,18794.122654306586,2026-02-27 15:08:39
BIN_4411,Viman Nagar,60.33078783889431,1,5122.566386115709,2026-02-28 06:17:39
BIN_4412,Kalyani Nagar,20.31539371899681,0,6831.571889455657,2026-02-28 11:16:39
BIN_4413,Viman Nagar,91.96034194214366,0,16000.166748741643,2026-02-27 12:33:39
BIN_4414,Koregaon Park,91.49319017702963,0,8951.624070303702,2026-02-28 10:49:39
BIN_4415,Shivajinagar,98.91841643660959,0,15847.688916383651,2026-02-28 07:58:39
BIN_4416,Hingne Khurd,87.40565631389788,0,17483.80416073344,2026-02-28 02:18:39
BIN_4417,Viman Nagar,99.77843878200648,0,8819.240252517953,2026-02-28 08:43:39
BIN_4418,Hingne Khurd,24.468618812327257,1,7879.164317945363,2026-02-27 17:33:39
BIN_4419,Hingne Khurd,84.2249585199234,0,7179.509490217367,2026-02-27 16:51:39
BIN_4420,Kothrud,82.30283087957645,1,8001.329163236694,2026-02-28 04:34:39
BIN_4421,Hingne Khurd,23.094035922073374,0,9007.780836757873,2026-02-27 23:52:39
BIN_4422,Shivajinagar,9.843754900099078,0,18031.247248107633,2026-02-27 22:57:39
BIN_4423,Wakad,97.94205136775996,0,16550.066198786488,2026-02-27 12:16:39
BIN_4424,Wakad,29.602455152061037,0,5027.664753773624,2026-02-28 04:08:39
BIN_4425,Baner,87.0891790467806,0,18111.787131471465,2026-02-27 19:27:39
BIN_4426,Kalyani Nagar,0.41271546746038945,0,6182.184495529666,2026-02-28 08:50:39
BIN_4427,Viman Nagar,2.1024807219602204,0,14828.98426320309,2026-02-27 19:57:39
BIN_4428,Kalyani Nagar,46.58713086963684,0,7272.1215232523955,2026-02-28 06:01:39
BIN_4429,Shivajinagar,23.871468393506355,0,5934.137157664343,2026-02-27 13:56:39
BIN_4430,Hingne Khurd,68.98412834359642,1,16396.560462817666,2026-02-27 21:02:39
BIN_4431,Wakad,56.556432556795436,0,12008.046707837646,2026-02-28 03:13:39
BIN_4432,Kalyani Nagar,7.7485797450491445,0,13985.937699667387,2026-02-27 19:03:39
BIN_4433,Shivajinagar,16.262829631571705,0,11380.295281961884,2026-02-28 11:17:39
BIN_4434,Wakad,38.80492700584143,0,6007.577937617632,2026-02-27 12:39:39
BIN_4435,Hingne Khurd,18.560406395543318,0,16094.27249430462,2026-02-27 19:44:39
BIN_4436,Kalyani Nagar,79.22223472439286,0,17305.2668175324,2026-02-28 05:41:39
BIN_4437,Wakad,41.607023555328006,1,5621.308146330503,2026-02-27 18:41:39
BIN_4438,Viman Nagar,9.343186684249927,0,10635.75795475909,2026-02-27 22:36:39
BIN_4439,Koregaon Park,48.434290227212486,1,13359.7480560524,2026-02-27 20:09:39
BIN_4440,Viman Nagar,9.083818106141416,0,14077.75134150376,2026-02-28 06:13:39
BIN_4441,Baner,12.893730541981718,0,13672.294117119482,2026-02-27 13:25:39
BIN_4442,Baner,23.96098320282053,0,15394.10980853194,2026-02-27 11:54:39
BIN_4443,Wakad,85.95277052474898,0,19502.243036292843,2026-02-27 20:19:39
BIN_4444,Koregaon Park,92.46125323329719,0,10858.797816930666,2026-02-27 15:22:39
BIN_4445,Shivajinagar,82.6257729332069,0,13349.35350433384,2026-02-28 10:56:39
BIN_4446,Viman Nagar,33.40772174178473,0,15486.179441959985,2026-02-27 18:14:39
BIN_4447,Shivajinagar,27.244644110883165,0,13886.357331167075,2026-02-27 15:32:39
BIN_4448,Koregaon Park,54.91556907902392,0,10801.265450137726,2026-02-27 18:32:39
BIN_4449,Shivajinagar,72.18531605331123,0,14361.189319247396,2026-02-27 12:25:39
BIN_4450,Koregaon Park,99.33727881601749,0,14751.67295660242,2026-02-27 16:42:39
BIN_4451,Wakad,13.157071187892623,0,13774.527129895052,2026-02-28 07:56:39
BIN_4452,Shivajinagar,4.929199902380443,0,8076.659911285562,2026-02-27 16:13:39
BIN_4453,Viman Nagar,69.4355888995271,0,12589.72037228648,2026-02-28 10:43:39
BIN_4454,Hingne Khurd,83.22257835039055,0,18265.352146410507,2026-02-28 00:50:39
BIN_4455,Baner,84.63487798664232,1,18029.028170483653,2026-02-27 19:27:39
BIN_4456,Hingne Khurd,67.84635490771606,0,16261.818874940167,2026-02-27 21:07:39
BIN_4457,Shivajinagar,95.4015804119187,0,15457.932716558376,2026-02-27 15:56:39
BIN_4458,Hingne Khurd,51.10047635445869,0,7299.187066406763,2026-02-28 00:46:39
BIN_4459,Viman Nagar,91.38147983362124,0,11891.969967566738,2026-02-27 22:56:39
BIN_4460,Viman Nagar,96.7812136991523,1,6664.269646212411,2026-02-27 14:27:39
BIN_4461,Shivajinagar,84.71574570031078,0,17259.266744540295,2026-02-28 04:21:39
BIN_4462,Wakad,30.97585632586206,0,9365.648096596266,2026-02-27 20:35:39
BIN_4463,Hingne Khurd,19.621565117029526,0,16502.987963736407,2026-02-28 05:52:39
BIN_4464,Wakad,54.812006498181844,0,17218.68337263354,2026-02-27 15:41:39
BIN_4465,Wakad,45.30147503801884,0,18387.44146117311,2026-02-27 12:20:39
BIN_4466,Koregaon Park,87.77583421927329,1,16307.45117731645,2026-02-27 18:09:39
BIN_4467,Kothrud,10.003167106715372,1,13470.935007610718,2026-02-28 02:45:39
BIN_4468,Shivajinagar,25.77400613115186,0,13972.773720900443,2026-02-28 11:16:39
BIN_4469,Baner,75.17989445187085,0,9808.734152339288,2026-02-27 23:12:39
BIN_4470,Viman Nagar,9.498664497731212,0,7654.942870856679,2026-02-27 22:24:39
BIN_4471,Viman Nagar,32.07644140217002,0,6959.543072356702,2026-02-28 10:35:39
BIN_4472,Shivajinagar,38.71553940539832,0,7730.352816751572,2026-02-28 07:55:39
BIN_4473,Koregaon Park,62.259379656269,0,19009.27831104271,2026-02-27 14:55:39
BIN_4474,Kalyani Nagar,15.813264571936458,0,7466.4988130102565,2026-02-27 20:04:39
BIN_4475,Kalyani Nagar,86.06044903497096,0,15856.061673928249,2026-02-28 07:10:39
BIN_4476,Kalyani Nagar,44.75422354662742,0,7769.42814972087,2026-02-27 14:44:39
BIN_4477,Koregaon Park,91.70217118805564,1,19629.346553236603,2026-02-27 16:03:39
BIN_4478,Baner,46.78699136339316,0,10498.768032135462,2026-02-27 23:54:39
BIN_4479,Viman Nagar,27.504025894073337,1,11182.046435436048,2026-02-27 17:07:39
BIN_4480,Shivajinagar,14.182882868767487,0,11067.673681732307,2026-02-28 06:29:39
BIN_4481,Koregaon Park,0.3745094711284813,0,17246.887760903126,2026-02-28 00:25:39
BIN_4482,Viman Nagar,53.21574849848356,0,8274.357871131642,2026-02-28 05:48:39
BIN_4483,Wakad,10.715669692692343,0,17465.37103858444,2026-02-28 04:10:39
BIN_4484,Hingne Khurd,39.17277636311782,0,14855.882816631216,2026-02-27 22:40:39
BIN_4485,Hingne Khurd,58.92717612370867,1,8304.202516953874,2026-02-27 23:00:39
BIN_4486,Koregaon Park,27.56858969027003,0,5981.113187613661,2026-02-27 15:25:39
BIN_4487,Viman Nagar,17.522429236611526,0,16624.88812158438,2026-02-28 05:02:39
BIN_4488,Kothrud,77.47216226093417,0,8284.445687242802,2026-02-27 21:13:39
BIN_4489,Baner,94.67911722816206,1,18336.00244584245,2026-02-28 07:54:39
BIN_4490,Kalyani Nagar,10.044041786196601,0,6946.7791604710865,2026-02-27 17:54:39
BIN_4491,Baner,15.559032438500786,0,14245.468472112534,2026-02-27 15:59:39
BIN_4492,Baner,96.00126572527186,1,15382.525905822667,2026-02-27 13:13:39
BIN_4493,Koregaon Park,3.7784221812246277,0,14865.536218358287,2026-02-28 11:17:39
BIN_4494,Wakad,97.76323365504722,0,9740.447217443816,2026-02-27 22:01:39
BIN_4495,Baner,0.4644483084988771,0,18132.852848307026,2026-02-27 18:03:39
BIN_4496,Hingne Khurd,87.36686556513314,0,16547.079751231206,2026-02-28 02:46:39
BIN_4497,Wakad,30.732518098774953,1,12653.09512431921,2026-02-27 12:09:39
BIN_4498,Shivajinagar,93.85888581772966,0,14049.39541907673,2026-02-27 19:06:39
BIN_4499,Baner,31.694528863558546,0,13495.568404210604,2026-02-27 22:25:39
BIN_4500,Baner,65.4306321534056,1,19200.478660181376,2026-02-27 22:03:39
BIN_4501,Shivajinagar,8.003256976593665,0,18446.19855168934,2026-02-27 20:20:39
BIN_4502,Baner,24.2329811453739,1,8532.459277341051,2026-02-27 16:04:39
BIN_4503,Shivajinagar,77.36793464792507,0,8941.396665725677,2026-02-27 21:04:39
BIN_4504,Wakad,52.86858536788197,0,19721.571081986483,2026-02-27 20:03:39
BIN_4505,Hingne Khurd,92.79690617870448,0,8548.41052929303,2026-02-27 23:55:39
BIN_4506,Shivajinagar,42.87514083413543,1,19302.18986723893,2026-02-27 11:53:39
BIN_4507,Kothrud,86.98123658139231,0,14746.305576451177,2026-02-27 19:56:39
BIN_4508,Koregaon Park,44.89554374782375,1,5751.641585616014,2026-02-28 06:56:39
BIN_4509,Koregaon Park,97.92482787019853,0,10035.907991912503,2026-02-28 02:06:39
BIN_4510,Shivajinagar,95.98343813988768,0,12142.311078693374,2026-02-27 15:51:39
BIN_4511,Koregaon Park,32.913670555608036,0,17496.393371756778,2026-02-27 11:43:39
BIN_4512,Baner,88.59236704168032,0,9928.781199130273,2026-02-28 03:06:39
BIN_4513,Kalyani Nagar,84.76113742156492,0,9658.674681868197,2026-02-28 03:55:39
BIN_4514,Kalyani Nagar,21.068039732756283,1,18803.94888542996,2026-02-27 21:08:39
BIN_4515,Koregaon Park,62.42904007832697,0,6185.515181017602,2026-02-27 12:51:39
BIN_4516,Wakad,7.268231558981486,0,13272.81822072493,2026-02-27 20:53:39
BIN_4517,Viman Nagar,83.67107205834617,1,12563.58904772155,2026-02-27 21:51:39
BIN_4518,Wakad,17.454588350349653,0,5860.021403337656,2026-02-28 03:40:39
BIN_4519,Viman Nagar,7.081470138576451,1,6316.388307789659,2026-02-28 00:08:39
BIN_4520,Kalyani Nagar,40.021909553881116,0,10729.51149467007,2026-02-27 14:33:39
BIN_4521,Kalyani Nagar,57.69221385996435,0,7012.418290171715,2026-02-27 23:05:39
BIN_4522,Shivajinagar,85.4916958559771,0,12171.078566717839,2026-02-27 19:19:39
BIN_4523,Hingne Khurd,97.42425255217366,0,14133.33328110769,2026-02-28 01:39:39
BIN_4524,Kothrud,43.949251256986365,0,15370.950267544651,2026-02-27 16:36:39
BIN_4525,Wakad,6.044692298527021,1,13197.050988811468,2026-02-27 23:24:39
BIN_4526,Baner,74.91155790258706,1,10694.900238399687,2026-02-28 07:52:39
BIN_4527,Viman Nagar,56.51732562239374,0,6946.379399069533,2026-02-27 13:44:39
BIN_4528,Koregaon Park,44.789134484446315,1,8712.281222106163,2026-02-28 08:39:39
BIN_4529,Baner,30.926887879218967,0,11291.325155237802,2026-02-28 00:14:39
BIN_4530,Hingne Khurd,50.239852784353566,1,18861.717251034508,2026-02-27 20:21:39
BIN_4531,Viman Nagar,33.86796044570309,0,8039.008717915925,2026-02-28 09:51:39
BIN_4532,Wakad,75.70118677473603,0,11200.16346398983,2026-02-28 05:40:39
BIN_4533,Shivajinagar,54.38936964926411,0,15984.632860610813,2026-02-27 17:29:39
BIN_4534,Baner,87.68477741541119,0,15578.050280028418,2026-02-27 16:18:39
BIN_4535,Hingne Khurd,54.35439146494421,0,19483.888917109147,2026-02-28 08:29:39
BIN_4536,Wakad,23.826241333993003,0,7863.5194501951155,2026-02-28 04:23:39
BIN_4537,Kalyani Nagar,85.10918822321445,0,5247.794173999428,2026-02-28 02:43:39
BIN_4538,Kalyani Nagar,55.721904493004395,0,9834.84891480804,2026-02-27 22:28:39
BIN_4539,Wakad,20.684103814356124,1,7245.38918724074,2026-02-28 01:50:39
BIN_4540,Wakad,62.350780995622216,0,13227.035785752592,2026-02-28 04:04:39
BIN_4541,Wakad,35.771676494242755,0,18481.685828753503,2026-02-28 08:00:39
BIN_4542,Viman Nagar,84.44056122920658,0,15323.402494588143,2026-02-28 04:06:39
BIN_4543,Wakad,45.329973864654285,0,7036.982845251873,2026-02-27 11:25:39
BIN_4544,Baner,72.64413581074167,0,6741.350365932311,2026-02-28 05:01:39
BIN_4545,Hingne Khurd,9.553620763623716,0,18671.74719913141,2026-02-27 21:30:39
BIN_4546,Viman Nagar,39.60243463023462,0,12314.143248386004,2026-02-27 20:30:39
BIN_4547,Wakad,98.32414364723986,0,18855.09487983946,2026-02-27 15:48:39
BIN_4548,Kothrud,80.84602894771483,0,16043.265733145246,2026-02-27 21:44:39
BIN_4549,Koregaon Park,15.994080236692865,1,19900.226909531015,2026-02-27 14:37:39
BIN_4550,Kothrud,27.77640494772551,0,18068.4161399146,2026-02-28 08:23:39
BIN_4551,Hingne Khurd,32.981580885636106,0,11213.182883927078,2026-02-27 22:06:39
BIN_4552,Kalyani Nagar,65.03655604954457,0,16373.417413273857,2026-02-27 20:30:39
BIN_4553,Shivajinagar,75.69947594896556,0,12068.422509799175,2026-02-27 15:33:39
BIN_4554,Shivajinagar,74.95266088079097,0,8496.08439648672,2026-02-27 13:32:39
BIN_4555,Koregaon Park,50.98740563064028,0,8615.438881345392,2026-02-27 20:33:39
BIN_4556,Kalyani Nagar,81.08205378381513,0,10959.832166927205,2026-02-28 04:30:39
BIN_4557,Viman Nagar,43.7078082757475,0,6671.993390182631,2026-02-27 23:42:39
BIN_4558,Viman Nagar,12.388056529556192,0,7666.4942733296575,2026-02-28 11:14:39
BIN_4559,Viman Nagar,56.44418416538133,0,12509.130255801487,2026-02-27 17:26:39
BIN_4560,Shivajinagar,95.23013846011067,0,19308.83716042709,2026-02-27 21:43:39
BIN_4561,Kothrud,79.29936513925114,0,13665.295130258377,2026-02-28 03:58:39
BIN_4562,Shivajinagar,57.870064769224236,0,11127.451237820336,2026-02-28 10:34:39
BIN_4563,Baner,64.68056603490969,0,8640.504798039527,2026-02-28 07:43:39
BIN_4564,Wakad,93.05620270355726,0,7938.519570596609,2026-02-27 14:47:39
BIN_4565,Viman Nagar,42.83427944349605,0,14876.105440683434,2026-02-28 05:34:39
BIN_4566,Kothrud,33.13941389426374,0,17724.879761324883,2026-02-27 11:31:39
BIN_4567,Hingne Khurd,97.7241565000449,0,10982.838896587455,2026-02-28 01:12:39
BIN_4568,Koregaon Park,86.34431335103334,0,13259.885695599241,2026-02-28 10:55:39
BIN_4569,Hingne Khurd,32.30435846186024,0,15600.901418735584,2026-02-27 12:24:39
BIN_4570,Wakad,46.37805973609228,1,5874.433625833637,2026-02-27 16:11:39
BIN_4571,Kothrud,41.5078129007799,0,10263.455711542752,2026-02-27 17:13:39
BIN_4572,Shivajinagar,14.90956786714339,0,15946.293346431634,2026-02-28 05:41:39
BIN_4573,Shivajinagar,95.7819323813259,0,15269.285397789077,2026-02-28 05:58:39
BIN_4574,Baner,40.43124312197588,0,5800.21586624137,2026-02-28 08:37:39
BIN_4575,Baner,87.5329082637908,0,8567.277475601075,2026-02-28 05:44:39
BIN_4576,Shivajinagar,18.93562276806651,0,15199.358216675018,2026-02-28 03:36:39
BIN_4577,Hingne Khurd,54.78708106372198,0,9071.240635338569,2026-02-27 13:27:39
BIN_4578,Koregaon Park,2.396138512426982,0,17216.154409060815,2026-02-27 14:13:39
BIN_4579,Viman Nagar,76.42204838423086,0,5442.5728879873905,2026-02-27 13:10:39
BIN_4580,Hingne Khurd,58.09138982462784,1,7855.205439401676,2026-02-27 15:44:39
BIN_4581,Koregaon Park,62.55895834697527,1,9219.694700758373,2026-02-27 16:41:39
BIN_4582,Baner,5.172088255465345,0,18879.347522151325,2026-02-28 04:33:39
BIN_4583,Wakad,21.10383302086154,0,16944.784345559987,2026-02-28 05:43:39
BIN_4584,Koregaon Park,7.433087235358016,0,18262.176297939764,2026-02-28 09:43:39
BIN_4585,Shivajinagar,28.891431580381177,0,11607.187207659312,2026-02-27 21:55:39
BIN_4586,Baner,62.7439007682151,0,17338.431369146296,2026-02-28 05:24:39
BIN_4587,Baner,56.618598431737524,0,17802.40357770123,2026-02-27 17:13:39
BIN_4588,Viman Nagar,61.21498216133902,0,10999.352358124994,2026-02-28 04:00:39
BIN_4589,Shivajinagar,54.92512713778943,1,19916.92771616379,2026-02-28 06:01:39
BIN_4590,Viman Nagar,27.302879567585936,1,17768.57943823804,2026-02-27 22:13:39
BIN_4591,Shivajinagar,24.450749734442525,0,19611.454531171832,2026-02-27 20:03:39
BIN_4592,Viman Nagar,13.705968353658127,1,17997.456629677483,2026-02-28 09:57:39
BIN_4593,Koregaon Park,84.90708749034921,0,16643.05460383412,2026-02-27 11:26:39
BIN_4594,Hingne Khurd,61.64793585412445,0,19157.658101968187,2026-02-28 09:35:39
BIN_4595,Wakad,18.651101250405976,0,11297.288668768851,2026-02-28 08:21:39
BIN_4596,Wakad,17.720937982123953,0,16750.00150245294,2026-02-27 22:32:39
BIN_4597,Shivajinagar,87.30356015261367,0,8193.368088741643,2026-02-28 05:42:39
BIN_4598,Kothrud,74.27308637633193,1,15991.907820816154,2026-02-28 07:54:39
BIN_4599,Kalyani Nagar,65.93990799053714,0,16780.299245785893,2026-02-28 07:50:39
BIN_4600,Baner,40.68641075392998,0,15747.866148253846,2026-02-27 22:59:39
BIN_4601,Baner,26.197556427851755,0,17747.19598035743,2026-02-27 21:00:39
BIN_4602,Shivajinagar,97.94507631128238,0,11200.031702744085,2026-02-28 00:46:39
BIN_4603,Koregaon Park,79.72395750228002,1,13171.521981132373,2026-02-28 05:27:39
BIN_4604,Viman Nagar,30.177922313627647,0,5160.011160429065,2026-02-27 11:46:39
BIN_4605,Kothrud,84.75647962784947,0,7190.79744509036,2026-02-28 00:33:39
BIN_4606,Hingne Khurd,75.89319486146815,0,14662.908884417324,2026-02-28 01:17:39
BIN_4607,Viman Nagar,29.708054987799837,0,13434.757994675676,2026-02-27 16:34:39
BIN_4608,Viman Nagar,42.65528542416397,0,7959.98770312106,2026-02-28 08:39:39
BIN_4609,Shivajinagar,18.595344539102665,0,8651.971912404224,2026-02-27 20:12:39
BIN_4610,Shivajinagar,11.105244437810935,1,10161.233028851871,2026-02-27 12:19:39
BIN_4611,Koregaon Park,72.27620328396968,1,15746.220694152638,2026-02-28 08:57:39
BIN_4612,Baner,26.751185735386663,1,14145.749039949515,2026-02-27 18:38:39
BIN_4613,Shivajinagar,82.00593657462537,0,6043.568962629347,2026-02-27 11:23:39
BIN_4614,Shivajinagar,99.56087115144261,1,16399.08723518541,2026-02-27 13:57:39
BIN_4615,Shivajinagar,7.661981392964867,0,8939.893445330443,2026-02-28 00:14:39
BIN_4616,Koregaon Park,47.30351250837003,1,15076.395176066302,2026-02-27 16:15:39
BIN_4617,Baner,80.2062559310803,1,6850.442669923257,2026-02-27 21:47:39
BIN_4618,Hingne Khurd,78.89508965412335,1,19968.819150787524,2026-02-28 00:34:39
BIN_4619,Hingne Khurd,75.99971583309684,1,6205.0275603157115,2026-02-28 09:41:39
BIN_4620,Kalyani Nagar,34.899493530191094,0,16126.010426014927,2026-02-28 07:44:39
BIN_4621,Kalyani Nagar,45.38532556850523,0,13119.95538879643,2026-02-27 23:02:39
BIN_4622,Shivajinagar,59.49683573414703,0,6289.0878692620745,2026-02-28 04:02:39
BIN_4623,Kalyani Nagar,97.39405835732572,0,5402.156863261333,2026-02-28 03:28:39
BIN_4624,Baner,32.75472709384929,0,10439.98576275018,2026-02-28 04:37:39
BIN_4625,Koregaon Park,92.31438877168577,0,17033.358980107158,2026-02-28 11:07:39
BIN_4626,Hingne Khurd,26.935691818049413,0,5617.268604220888,2026-02-28 06:07:39
BIN_4627,Viman Nagar,98.90744654737045,0,15565.979949920811,2026-02-28 07:25:39
BIN_4628,Hingne Khurd,67.02636868275917,1,14830.64414396358,2026-02-27 16:53:39
BIN_4629,Hingne Khurd,46.3511480358551,0,8983.065151591509,2026-02-28 07:17:39
BIN_4630,Baner,61.33904280636049,0,6162.380536023355,2026-02-28 05:39:39
BIN_4631,Kalyani Nagar,27.25311690402068,0,18729.82940831093,2026-02-27 14:32:39
BIN_4632,Viman Nagar,27.41738575114666,1,9505.24704105086,2026-02-28 08:15:39
BIN_4633,Baner,11.355454384349384,0,6670.7484768014165,2026-02-27 23:54:39
BIN_4634,Shivajinagar,11.405029770539876,0,15222.75617541374,2026-02-27 22:20:39
BIN_4635,Koregaon Park,34.767174146891136,1,8250.21843187442,2026-02-27 11:23:39
BIN_4636,Wakad,76.28554778963716,0,12134.461333439449,2026-02-27 16:39:39
BIN_4637,Hingne Khurd,60.79711675981625,0,5756.083163540496,2026-02-28 05:59:39
BIN_4638,Wakad,10.258456033102082,0,19894.759233621575,2026-02-28 09:13:39
BIN_4639,Koregaon Park,85.22365249759109,0,11714.316901632385,2026-02-27 20:20:39
BIN_4640,Koregaon Park,60.13676269900664,0,19986.649719643014,2026-02-27 19:07:39
BIN_4641,Baner,96.08555767847797,0,10785.123154010995,2026-02-28 07:45:39
BIN_4642,Baner,67.01854674112076,0,10217.78833913329,2026-02-28 02:20:39
BIN_4643,Baner,17.5174863704181,0,18718.5849240061,2026-02-27 17:26:39
BIN_4644,Wakad,47.378336230782224,0,9941.987807667323,2026-02-28 06:52:39
BIN_4645,Baner,64.84975975472041,0,11480.083209744062,2026-02-28 09:57:39
BIN_4646,Koregaon Park,2.826470104997769,1,6171.656550712363,2026-02-28 07:16:39
BIN_4647,Shivajinagar,1.4910264154807895,0,19331.935820532133,2026-02-28 07:35:39
BIN_4648,Baner,12.94030005985679,1,6277.268612763533,2026-02-27 18:50:39
BIN_4649,Kothrud,25.166443504547075,0,16567.774003029863,2026-02-27 12:13:39
BIN_4650,Kalyani Nagar,42.95491235206755,0,13079.230907167654,2026-02-28 09:29:39
BIN_4651,Wakad,48.74404737597884,0,5921.077160713021,2026-02-27 12:09:39
BIN_4652,Kothrud,13.802760893789678,0,5025.557420615843,2026-02-28 04:50:39
BIN_4653,Baner,67.33915791158309,0,19033.30457790694,2026-02-28 05:56:39
BIN_4654,Koregaon Park,59.613806169653486,0,16132.601063533159,2026-02-28 01:32:39
BIN_4655,Shivajinagar,29.446409884116022,0,15296.543653091223,2026-02-28 10:57:39
BIN_4656,Hingne Khurd,1.3659883435292008,0,11578.347958988328,2026-02-28 08:44:39
BIN_4657,Viman Nagar,7.764791535329074,1,8579.206800664662,2026-02-27 14:53:39
BIN_4658,Kalyani Nagar,39.16947755108394,1,15197.94612095861,2026-02-27 23:08:39
BIN_4659,Viman Nagar,15.397435116568392,0,14124.516029256489,2026-02-28 09:42:39
BIN_4660,Baner,37.681960614797084,0,15895.132922725046,2026-02-28 06:16:39
BIN_4661,Kalyani Nagar,62.81826045103551,0,10486.887777503931,2026-02-28 08:38:39
BIN_4662,Kalyani Nagar,54.72374278792835,0,19803.856407697855,2026-02-28 01:16:39
BIN_4663,Shivajinagar,23.117588313739425,0,6005.129831427993,2026-02-28 00:06:39
BIN_4664,Kalyani Nagar,34.38224912587524,1,6195.5242555432105,2026-02-27 17:19:39
BIN_4665,Wakad,61.40311984486506,1,18753.137713709228,2026-02-27 22:55:39
BIN_4666,Kothrud,86.08550280434487,0,14715.596523785653,2026-02-28 02:19:39
BIN_4667,Kothrud,75.32134387388773,0,9895.011022731567,2026-02-27 21:02:39
BIN_4668,Kothrud,55.340002683341496,0,16429.291365509394,2026-02-28 00:44:39
BIN_4669,Wakad,36.22929983164862,0,11791.6008177956,2026-02-28 04:04:39
BIN_4670,Viman Nagar,36.50512775418054,0,5316.822632115982,2026-02-28 05:26:39
BIN_4671,Shivajinagar,87.94173102643961,0,14766.55504129936,2026-02-27 20:59:39
BIN_4672,Kalyani Nagar,3.92435760405464,0,8646.679056372843,2026-02-27 16:29:39
BIN_4673,Wakad,98.7982644420261,1,6730.026749151017,2026-02-28 00:10:39
BIN_4674,Kothrud,66.43754108515623,0,8379.097737491064,2026-02-28 05:37:39
BIN_4675,Baner,68.11376990723905,0,12142.368216938728,2026-02-27 20:59:39
BIN_4676,Hingne Khurd,3.7997837304742155,1,5747.846469248603,2026-02-28 09:56:39
BIN_4677,Kalyani Nagar,60.552927489127214,0,18247.285801693215,2026-02-27 21:11:39
BIN_4678,Wakad,48.4778060090447,0,13398.770248540428,2026-02-28 04:30:39
BIN_4679,Koregaon Park,10.577890689406699,1,9394.942701731236,2026-02-27 17:37:39
BIN_4680,Wakad,27.792201076935907,1,15305.072721330245,2026-02-28 10:47:39
BIN_4681,Shivajinagar,89.03144562136512,0,17063.547454699117,2026-02-27 22:11:39
BIN_4682,Shivajinagar,54.99884158659529,0,14208.869419752204,2026-02-27 15:18:39
BIN_4683,Wakad,41.34165751739087,0,8037.420228657853,2026-02-28 04:56:39
BIN_4684,Kothrud,7.268215584081094,0,6654.326302196656,2026-02-28 07:45:39
BIN_4685,Hingne Khurd,71.41215274023057,0,17898.4954555008,2026-02-27 21:02:39
BIN_4686,Kalyani Nagar,70.28508233960325,0,8520.311203276107,2026-02-27 14:55:39
BIN_4687,Shivajinagar,61.40436069725636,1,5301.236460162466,2026-02-28 04:43:39
BIN_4688,Kalyani Nagar,51.02626462206492,0,14643.531622313782,2026-02-27 21:34:39
BIN_4689,Kothrud,43.37844022073727,1,7293.279947964694,2026-02-27 23:56:39
BIN_4690,Kalyani Nagar,59.32710929879923,0,19864.547296468627,2026-02-28 07:53:39
BIN_4691,Baner,23.33954517284067,0,18045.96247609118,2026-02-27 13:28:39
BIN_4692,Shivajinagar,94.12590641776477,1,14126.685890018265,2026-02-28 01:49:39
BIN_4693,Kothrud,58.879452918022956,0,17507.984639128154,2026-02-27 14:20:39
BIN_4694,Kothrud,31.119244435437654,0,12058.035511530445,2026-02-28 04:11:39
BIN_4695,Hingne Khurd,44.967985088515725,0,16827.29366693653,2026-02-28 02:08:39
